"","ccode","year","coup","pre_coups","time_since_last_coup","coup_dummy"
"9386",700,2010,0,4,18,1
"9387",701,2010,0,0,19,0
"9388",702,2010,0,0,19,0
"9389",703,2010,0,0,19,0
"9390",704,2010,0,0,19,0
"9391",705,2010,0,0,19,0
"9392",710,2010,0,0,60,0
"9393",712,2010,0,0,60,0
"9394",713,2010,0,0,60,0
"9395",731,2010,0,0,60,0
"9396",732,2010,0,1,49,1
"9397",740,2010,0,0,60,0
"9398",750,2010,0,0,60,0
"9399",760,2010,0,0,60,0
"9400",770,2010,0,4,11,1
"9401",771,2010,0,5,14,1
"9402",775,2010,0,4,22,1
"9403",780,2010,0,0,60,0
"9404",781,2010,0,0,45,0
"9405",790,2010,0,0,60,0
"9406",800,2010,0,9,4,1
"9407",811,2010,0,3,13,1
"9408",812,2010,0,5,37,1
"9409",816,2010,0,0,56,0
"9410",820,2010,0,0,53,0
"9411",830,2010,0,0,45,0
"9412",835,2010,0,0,26,0
"9413",840,2010,0,4,20,1
"9414",850,2010,0,2,44,1
"9415",860,2010,0,0,8,0
"9416",900,2010,0,0,60,0
"9417",910,2010,0,1,20,1
"9418",920,2010,0,0,60,0
"9419",935,2010,0,0,30,0
"9420",940,2010,0,0,32,0
"9421",950,2010,0,3,4,1
"9422",970,2010,0,0,31,0
"9423",971,2010,0,0,42,0
"9424",972,2010,0,0,40,0
"9425",973,2010,0,0,32,0
"9426",983,2010,0,0,24,0
"9427",986,2010,0,0,16,0
"9428",987,2010,0,0,24,0
"9429",990,2010,0,0,48,0
"9430",2,2011,0,0,61,0
"9431",20,2011,0,0,61,0
"9432",31,2011,0,0,38,0
"9433",40,2011,0,2,54,1
"9434",41,2011,0,8,20,1
"9435",42,2011,0,3,46,1
"9436",51,2011,0,0,49,0
"9437",52,2011,0,0,49,0
"9438",53,2011,0,0,45,0
"9439",54,2011,0,1,30,1
"9440",55,2011,0,2,28,1
"9441",56,2011,0,0,32,0
"9442",57,2011,0,0,32,0
"9443",58,2011,0,0,30,0
"9444",60,2011,0,0,28,0
"9445",70,2011,0,0,61,0
"9446",80,2011,0,0,30,0
"9447",90,2011,0,10,22,1
"9448",91,2011,0,9,2,1
"9449",92,2011,0,4,32,1
"9450",93,2011,0,0,61,0
"9451",94,2011,0,0,61,0
"9452",95,2011,0,5,22,1
"9453",100,2011,0,4,50,1
"9454",101,2011,0,8,9,1
"9455",110,2011,0,0,45,0
"9456",115,2011,0,1,31,1
"9457",130,2011,0,11,11,1
"9458",135,2011,0,8,11,1
"9459",140,2011,0,5,42,1
"9460",145,2011,0,17,27,1
"9461",150,2011,0,4,11,1
"9462",155,2011,0,1,38,1
"9463",160,2011,0,13,23,1
"9464",165,2011,0,2,35,1
"9465",200,2011,0,0,61,0
"9466",205,2011,0,0,61,0
"9467",210,2011,0,0,61,0
"9468",211,2011,0,0,61,0
"9469",212,2011,0,0,61,0
"9470",220,2011,0,0,61,0
"9471",221,2011,0,0,61,0
"9472",223,2011,0,0,61,0
"9473",225,2011,0,0,61,0
"9474",230,2011,0,1,30,1
"9475",232,2011,0,0,61,0
"9476",235,2011,0,3,36,1
"9477",260,2011,0,0,61,0
"9478",290,2011,0,0,61,0
"9479",305,2011,0,0,61,0
"9480",310,2011,0,0,61,0
"9481",316,2011,0,0,18,0
"9482",317,2011,0,0,18,0
"9483",325,2011,0,0,61,0
"9484",331,2011,0,0,61,0
"9485",338,2011,0,0,47,0
"9486",339,2011,0,0,61,0
"9487",340,2011,0,0,5,0
"9488",341,2011,0,0,5,0
"9489",343,2011,0,0,20,0
"9490",344,2011,0,0,19,0
"9491",346,2011,0,0,19,0
"9492",347,2011,0,0,3,0
"9493",349,2011,0,0,19,0
"9494",350,2011,0,2,38,1
"9495",352,2011,0,1,37,1
"9496",355,2011,0,0,61,0
"9497",359,2011,0,0,20,0
"9498",360,2011,0,0,61,0
"9499",365,2011,0,1,20,1
"9500",366,2011,0,0,20,0
"9501",367,2011,0,0,20,0
"9502",368,2011,0,0,20,0
"9503",369,2011,0,0,20,0
"9504",370,2011,0,0,20,0
"9505",371,2011,0,0,20,0
"9506",372,2011,0,0,20,0
"9507",373,2011,0,2,16,1
"9508",375,2011,0,0,61,0
"9509",380,2011,0,0,61,0
"9510",385,2011,0,0,61,0
"9511",390,2011,0,0,61,0
"9512",395,2011,0,0,61,0
"9513",396,2011,0,0,3,0
"9514",397,2011,0,0,3,0
"9515",402,2011,0,0,36,0
"9516",403,2011,0,2,8,1
"9517",404,2011,0,7,1,1
"9518",411,2011,0,2,32,1
"9519",420,2011,0,2,17,1
"9520",432,2011,0,3,20,1
"9521",433,2011,0,1,49,1
"9522",434,2011,0,6,36,1
"9523",435,2011,0,7,3,1
"9524",436,2011,0,6,1,1
"9525",437,2011,0,4,9,1
"9526",438,2011,1,4,3,1
"9527",439,2011,0,6,24,1
"9528",450,2011,0,3,17,1
"9529",451,2011,0,8,14,1
"9530",452,2011,0,9,27,1
"9531",461,2011,0,4,6,1
"9532",471,2011,0,1,27,1
"9533",475,2011,0,7,18,1
"9534",481,2011,0,1,47,1
"9535",482,2011,0,5,8,1
"9536",483,2011,0,6,5,1
"9537",484,2011,0,6,39,1
"9538",490,2011,0,3,7,1
"9539",500,2011,0,4,26,1
"9540",501,2011,0,1,29,1
"9541",510,2011,0,0,50,0
"9542",516,2011,0,7,10,1
"9543",517,2011,0,2,17,1
"9544",520,2011,0,3,33,1
"9545",522,2011,0,1,11,1
"9546",530,2011,0,5,22,1
"9547",531,2011,0,0,18,0
"9548",540,2011,0,1,34,1
"9549",541,2011,0,1,36,1
"9550",551,2011,0,3,14,1
"9551",552,2011,0,0,46,0
"9552",553,2011,0,0,47,0
"9553",560,2011,0,0,61,0
"9554",565,2011,0,0,21,0
"9555",570,2011,0,3,17,1
"9556",571,2011,0,0,45,0
"9557",572,2011,0,1,28,1
"9558",580,2011,0,4,1,1
"9559",581,2011,0,9,11,1
"9560",590,2011,0,0,43,0
"9561",591,2011,0,1,34,1
"9562",600,2011,0,2,39,1
"9563",615,2011,0,4,19,1
"9564",616,2011,0,1,24,1
"9565",620,2011,0,3,18,1
"9566",625,2011,0,10,22,1
"9567",626,2011,0,0,0,0
"9568",630,2011,0,1,58,1
"9569",640,2011,0,5,31,1
"9570",645,2011,0,11,16,1
"9571",651,2011,2,2,57,1
"9572",652,2011,0,10,29,1
"9573",660,2011,0,2,35,1
"9574",663,2011,0,2,53,1
"9575",666,2011,0,0,61,0
"9576",670,2011,0,0,61,0
"9577",678,2011,0,5,33,1
"9578",690,2011,0,0,50,0
"9579",692,2011,0,0,40,0
"9580",694,2011,0,3,15,1
"9581",696,2011,0,2,24,1
"9582",698,2011,0,1,41,1
"9583",700,2011,0,4,19,1
"9584",701,2011,0,0,20,0
"9585",702,2011,0,0,20,0
"9586",703,2011,0,0,20,0
"9587",704,2011,0,0,20,0
"9588",705,2011,0,0,20,0
"9589",710,2011,0,0,61,0
"9590",712,2011,0,0,61,0
"9591",713,2011,0,0,61,0
"9592",731,2011,0,0,61,0
"9593",732,2011,0,1,50,1
"9594",740,2011,0,0,61,0
"9595",750,2011,0,0,61,0
"9596",760,2011,0,0,61,0
"9597",770,2011,0,4,12,1
"9598",771,2011,0,5,15,1
"9599",775,2011,0,4,23,1
"9600",780,2011,0,0,61,0
"9601",781,2011,0,0,46,0
"9602",790,2011,0,0,61,0
"9603",800,2011,0,9,5,1
"9604",811,2011,0,3,14,1
"9605",812,2011,0,5,38,1
"9606",816,2011,0,0,57,0
"9607",820,2011,0,0,54,0
"9608",830,2011,0,0,46,0
"9609",835,2011,0,0,27,0
"9610",840,2011,0,4,21,1
"9611",850,2011,0,2,45,1
"9612",860,2011,0,0,9,0
"9613",900,2011,0,0,61,0
"9614",910,2011,0,1,21,1
"9615",920,2011,0,0,61,0
"9616",935,2011,0,0,31,0
"9617",940,2011,0,0,33,0
"9618",950,2011,0,3,5,1
"9619",970,2011,0,0,32,0
"9620",971,2011,0,0,43,0
"9621",972,2011,0,0,41,0
"9622",973,2011,0,0,33,0
"9623",983,2011,0,0,25,0
"9624",986,2011,0,0,17,0
"9625",987,2011,0,0,25,0
"9626",990,2011,0,0,49,0
"9627",2,2012,0,0,62,0
"9628",20,2012,0,0,62,0
"9629",31,2012,0,0,39,0
"9630",40,2012,0,2,55,1
"9631",41,2012,0,8,21,1
"9632",42,2012,0,3,47,1
"9633",51,2012,0,0,50,0
"9634",52,2012,0,0,50,0
"9635",53,2012,0,0,46,0
"9636",54,2012,0,1,31,1
"9637",55,2012,0,2,29,1
"9638",56,2012,0,0,33,0
"9639",57,2012,0,0,33,0
"9640",58,2012,0,0,31,0
"9641",60,2012,0,0,29,0
"9642",70,2012,0,0,62,0
"9643",80,2012,0,0,31,0
"9644",90,2012,0,10,23,1
"9645",91,2012,0,9,3,1
"9646",92,2012,0,4,33,1
"9647",93,2012,0,0,62,0
"9648",94,2012,0,0,62,0
"9649",95,2012,0,5,23,1
"9650",100,2012,0,4,51,1
"9651",101,2012,0,8,10,1
"9652",110,2012,0,0,46,0
"9653",115,2012,0,1,32,1
"9654",130,2012,0,11,12,1
"9655",135,2012,0,8,12,1
"9656",140,2012,0,5,43,1
"9657",145,2012,0,17,28,1
"9658",150,2012,0,4,12,1
"9659",155,2012,0,1,39,1
"9660",160,2012,0,13,24,1
"9661",165,2012,0,2,36,1
"9662",200,2012,0,0,62,0
"9663",205,2012,0,0,62,0
"9664",210,2012,0,0,62,0
"9665",211,2012,0,0,62,0
"9666",212,2012,0,0,62,0
"9667",220,2012,0,0,62,0
"9668",221,2012,0,0,62,0
"9669",223,2012,0,0,62,0
"9670",225,2012,0,0,62,0
"9671",230,2012,0,1,31,1
"9672",232,2012,0,0,62,0
"9673",235,2012,0,3,37,1
"9674",260,2012,0,0,62,0
"9675",290,2012,0,0,62,0
"9676",305,2012,0,0,62,0
"9677",310,2012,0,0,62,0
"9678",316,2012,0,0,19,0
"9679",317,2012,0,0,19,0
"9680",325,2012,0,0,62,0
"9681",331,2012,0,0,62,0
"9682",338,2012,0,0,48,0
"9683",339,2012,0,0,62,0
"9684",340,2012,0,0,6,0
"9685",341,2012,0,0,6,0
"9686",343,2012,0,0,21,0
"9687",344,2012,0,0,20,0
"9688",346,2012,0,0,20,0
"9689",347,2012,0,0,4,0
"9690",349,2012,0,0,20,0
"9691",350,2012,0,2,39,1
"9692",352,2012,0,1,38,1
"9693",355,2012,0,0,62,0
"9694",359,2012,0,0,21,0
"9695",360,2012,0,0,62,0
"9696",365,2012,0,1,21,1
"9697",366,2012,0,0,21,0
"9698",367,2012,0,0,21,0
"9699",368,2012,0,0,21,0
"9700",369,2012,0,0,21,0
"9701",370,2012,0,0,21,0
"9702",371,2012,0,0,21,0
"9703",372,2012,0,0,21,0
"9704",373,2012,0,2,17,1
"9705",375,2012,0,0,62,0
"9706",380,2012,0,0,62,0
"9707",385,2012,0,0,62,0
"9708",390,2012,0,0,62,0
"9709",395,2012,0,0,62,0
"9710",396,2012,0,0,4,0
"9711",397,2012,0,0,4,0
"9712",402,2012,0,0,37,0
"9713",403,2012,0,2,9,1
"9714",404,2012,2,7,2,1
"9715",411,2012,0,2,33,1
"9716",420,2012,0,2,18,1
"9717",432,2012,2,3,21,1
"9718",433,2012,0,1,50,1
"9719",434,2012,0,6,37,1
"9720",435,2012,0,7,4,1
"9721",436,2012,0,6,2,1
"9722",437,2012,0,4,10,1
"9723",438,2012,0,5,1,1
"9724",439,2012,0,6,25,1
"9725",450,2012,0,3,18,1
"9726",451,2012,0,8,15,1
"9727",452,2012,0,9,28,1
"9728",461,2012,0,4,7,1
"9729",471,2012,0,1,28,1
"9730",475,2012,0,7,19,1
"9731",481,2012,0,1,48,1
"9732",482,2012,0,5,9,1
"9733",483,2012,0,6,6,1
"9734",484,2012,0,6,40,1
"9735",490,2012,0,3,8,1
"9736",500,2012,0,4,27,1
"9737",501,2012,0,1,30,1
"9738",510,2012,0,0,51,0
"9739",516,2012,0,7,11,1
"9740",517,2012,0,2,18,1
"9741",520,2012,0,3,34,1
"9742",522,2012,0,1,12,1
"9743",530,2012,0,5,23,1
"9744",531,2012,0,0,19,0
"9745",540,2012,0,1,35,1
"9746",541,2012,0,1,37,1
"9747",551,2012,0,3,15,1
"9748",552,2012,0,0,47,0
"9749",553,2012,0,0,48,0
"9750",560,2012,0,0,62,0
"9751",565,2012,0,0,22,0
"9752",570,2012,0,3,18,1
"9753",571,2012,0,0,46,0
"9754",572,2012,0,1,29,1
"9755",580,2012,0,4,2,1
"9756",581,2012,0,9,12,1
"9757",590,2012,0,0,44,0
"9758",591,2012,0,1,35,1
"9759",600,2012,0,2,40,1
"9760",615,2012,0,4,20,1
"9761",616,2012,0,1,25,1
"9762",620,2012,0,3,19,1
"9763",625,2012,1,10,23,1
"9764",626,2012,0,0,1,0
"9765",630,2012,0,1,59,1
"9766",640,2012,0,5,32,1
"9767",645,2012,0,11,17,1
"9768",651,2012,0,3,1,1
"9769",652,2012,0,10,30,1
"9770",660,2012,0,2,36,1
"9771",663,2012,0,2,54,1
"9772",666,2012,0,0,62,0
"9773",670,2012,0,0,62,0
"9774",678,2012,0,5,34,1
"9775",690,2012,0,0,51,0
"9776",692,2012,0,0,41,0
"9777",694,2012,0,3,16,1
"9778",696,2012,0,2,25,1
"9779",698,2012,0,1,42,1
"9780",700,2012,0,4,20,1
"9781",701,2012,0,0,21,0
"9782",702,2012,0,0,21,0
"9783",703,2012,0,0,21,0
"9784",704,2012,0,0,21,0
"9785",705,2012,0,0,21,0
"9786",710,2012,0,0,62,0
"9787",712,2012,0,0,62,0
"9788",713,2012,0,0,62,0
"9789",731,2012,0,0,62,0
"9790",732,2012,0,1,51,1
"9791",740,2012,0,0,62,0
"9792",750,2012,0,0,62,0
"9793",760,2012,0,0,62,0
"9794",770,2012,0,4,13,1
"9795",771,2012,0,5,16,1
"9796",775,2012,0,4,24,1
"9797",780,2012,0,0,62,0
"9798",781,2012,2,0,47,0
"9799",790,2012,0,0,62,0
"9800",800,2012,0,9,6,1
"9801",811,2012,0,3,15,1
"9802",812,2012,0,5,39,1
"9803",816,2012,0,0,58,0
"9804",820,2012,0,0,55,0
"9805",830,2012,0,0,47,0
"9806",835,2012,0,0,28,0
"9807",840,2012,0,4,22,1
"9808",850,2012,0,2,46,1
"9809",860,2012,0,0,10,0
"9810",900,2012,0,0,62,0
"9811",910,2012,1,1,22,1
"9812",920,2012,0,0,62,0
"9813",935,2012,0,0,32,0
"9814",940,2012,0,0,34,0
"9815",950,2012,0,3,6,1
"9816",970,2012,0,0,33,0
"9817",971,2012,0,0,44,0
"9818",972,2012,0,0,42,0
"9819",973,2012,0,0,34,0
"9820",983,2012,0,0,26,0
"9821",986,2012,0,0,18,0
"9822",987,2012,0,0,26,0
"9823",990,2012,0,0,50,0
"9824",2,2013,0,0,63,0
"9825",20,2013,0,0,63,0
"9826",31,2013,0,0,40,0
"9827",40,2013,0,2,56,1
"9828",41,2013,0,8,22,1
"9829",42,2013,0,3,48,1
"9830",51,2013,0,0,51,0
"9831",52,2013,0,0,51,0
"9832",53,2013,0,0,47,0
"9833",54,2013,0,1,32,1
"9834",55,2013,0,2,30,1
"9835",56,2013,0,0,34,0
"9836",57,2013,0,0,34,0
"9837",58,2013,0,0,32,0
"9838",60,2013,0,0,30,0
"9839",70,2013,0,0,63,0
"9840",80,2013,0,0,32,0
"9841",90,2013,0,10,24,1
"9842",91,2013,0,9,4,1
"9843",92,2013,0,4,34,1
"9844",93,2013,0,0,63,0
"9845",94,2013,0,0,63,0
"9846",95,2013,0,5,24,1
"9847",100,2013,0,4,52,1
"9848",101,2013,0,8,11,1
"9849",110,2013,0,0,47,0
"9850",115,2013,0,1,33,1
"9851",130,2013,0,11,13,1
"9852",135,2013,0,8,13,1
"9853",140,2013,0,5,44,1
"9854",145,2013,0,17,29,1
"9855",150,2013,0,4,13,1
"9856",155,2013,0,1,40,1
"9857",160,2013,0,13,25,1
"9858",165,2013,0,2,37,1
"9859",200,2013,0,0,63,0
"9860",205,2013,0,0,63,0
"9861",210,2013,0,0,63,0
"9862",211,2013,0,0,63,0
"9863",212,2013,0,0,63,0
"9864",220,2013,0,0,63,0
"9865",221,2013,0,0,63,0
"9866",223,2013,0,0,63,0
"9867",225,2013,0,0,63,0
"9868",230,2013,0,1,32,1
"9869",232,2013,0,0,63,0
"9870",235,2013,0,3,38,1
"9871",260,2013,0,0,63,0
"9872",290,2013,0,0,63,0
"9873",305,2013,0,0,63,0
"9874",310,2013,0,0,63,0
"9875",316,2013,0,0,20,0
"9876",317,2013,0,0,20,0
"9877",325,2013,0,0,63,0
"9878",331,2013,0,0,63,0
"9879",338,2013,0,0,49,0
"9880",339,2013,0,0,63,0
"9881",340,2013,0,0,7,0
"9882",341,2013,0,0,7,0
"9883",343,2013,0,0,22,0
"9884",344,2013,0,0,21,0
"9885",346,2013,0,0,21,0
"9886",347,2013,0,0,5,0
"9887",349,2013,0,0,21,0
"9888",350,2013,0,2,40,1
"9889",352,2013,0,1,39,1
"9890",355,2013,0,0,63,0
"9891",359,2013,0,0,22,0
"9892",360,2013,0,0,63,0
"9893",365,2013,0,1,22,1
"9894",366,2013,0,0,22,0
"9895",367,2013,0,0,22,0
"9896",368,2013,0,0,22,0
"9897",369,2013,0,0,22,0
"9898",370,2013,0,0,22,0
"9899",371,2013,0,0,22,0
"9900",372,2013,0,0,22,0
"9901",373,2013,0,2,18,1
"9902",375,2013,0,0,63,0
"9903",380,2013,0,0,63,0
"9904",385,2013,0,0,63,0
"9905",390,2013,0,0,63,0
"9906",395,2013,0,0,63,0
"9907",396,2013,0,0,5,0
"9908",397,2013,0,0,5,0
"9909",402,2013,0,0,38,0
"9910",403,2013,0,2,10,1
"9911",404,2013,0,8,1,1
"9912",411,2013,0,2,34,1
"9913",420,2013,0,2,19,1
"9914",432,2013,0,4,1,1
"9915",433,2013,0,1,51,1
"9916",434,2013,0,6,38,1
"9917",435,2013,0,7,5,1
"9918",436,2013,0,6,3,1
"9919",437,2013,0,4,11,1
"9920",438,2013,0,5,2,1
"9921",439,2013,0,6,26,1
"9922",450,2013,0,3,19,1
"9923",451,2013,0,8,16,1
"9924",452,2013,0,9,29,1
"9925",461,2013,0,4,8,1
"9926",471,2013,0,1,29,1
"9927",475,2013,0,7,20,1
"9928",481,2013,0,1,49,1
"9929",482,2013,0,5,10,1
"9930",483,2013,0,6,7,1
"9931",484,2013,0,6,41,1
"9932",490,2013,0,3,9,1
"9933",500,2013,0,4,28,1
"9934",501,2013,0,1,31,1
"9935",510,2013,0,0,52,0
"9936",516,2013,0,7,12,1
"9937",517,2013,0,2,19,1
"9938",520,2013,0,3,35,1
"9939",522,2013,0,1,13,1
"9940",530,2013,0,5,24,1
"9941",531,2013,0,0,20,0
"9942",540,2013,0,1,36,1
"9943",541,2013,0,1,38,1
"9944",551,2013,0,3,16,1
"9945",552,2013,0,0,48,0
"9946",553,2013,0,0,49,0
"9947",560,2013,0,0,63,0
"9948",565,2013,0,0,23,0
"9949",570,2013,0,3,19,1
"9950",571,2013,0,0,47,0
"9951",572,2013,0,1,30,1
"9952",580,2013,0,4,3,1
"9953",581,2013,0,9,13,1
"9954",590,2013,0,0,45,0
"9955",591,2013,0,1,36,1
"9956",600,2013,0,2,41,1
"9957",615,2013,0,4,21,1
"9958",616,2013,0,1,26,1
"9959",620,2013,0,3,20,1
"9960",625,2013,0,11,1,1
"9961",626,2013,0,0,2,0
"9962",630,2013,0,1,60,1
"9963",640,2013,0,5,33,1
"9964",645,2013,0,11,18,1
"9965",651,2013,2,3,2,1
"9966",652,2013,0,10,31,1
"9967",660,2013,0,2,37,1
"9968",663,2013,0,2,55,1
"9969",666,2013,0,0,63,0
"9970",670,2013,0,0,63,0
"9971",678,2013,0,5,35,1
"9972",690,2013,0,0,52,0
"9973",692,2013,0,0,42,0
"9974",694,2013,0,3,17,1
"9975",696,2013,0,2,26,1
"9976",698,2013,0,1,43,1
"9977",700,2013,0,4,21,1
"9978",701,2013,0,0,22,0
"9979",702,2013,0,0,22,0
"9980",703,2013,0,0,22,0
"9981",704,2013,0,0,22,0
"9982",705,2013,0,0,22,0
"9983",710,2013,0,0,63,0
"9984",712,2013,0,0,63,0
"9985",713,2013,0,0,63,0
"9986",731,2013,0,0,63,0
"9987",732,2013,0,1,52,1
"9988",740,2013,0,0,63,0
"9989",750,2013,0,0,63,0
"9990",760,2013,0,0,63,0
"9991",770,2013,0,4,14,1
"9992",771,2013,0,5,17,1
"9993",775,2013,0,4,25,1
"9994",780,2013,0,0,63,0
"9995",781,2013,0,1,1,1
"9996",790,2013,0,0,63,0
"9997",800,2013,0,9,7,1
"9998",811,2013,0,3,16,1
"9999",812,2013,0,5,40,1
"10000",816,2013,0,0,59,0
"10001",820,2013,0,0,56,0
"10002",830,2013,0,0,48,0
"10003",835,2013,0,0,29,0
"10004",840,2013,0,4,23,1
"10005",850,2013,0,2,47,1
"10006",860,2013,0,0,11,0
"10007",900,2013,0,0,63,0
"10008",910,2013,0,2,1,1
"10009",920,2013,0,0,63,0
"10010",935,2013,0,0,33,0
"10011",940,2013,0,0,35,0
"10012",950,2013,0,3,7,1
"10013",970,2013,0,0,34,0
"10014",971,2013,0,0,45,0
"10015",972,2013,0,0,43,0
"10016",973,2013,0,0,35,0
"10017",983,2013,0,0,27,0
"10018",986,2013,0,0,19,0
"10019",987,2013,0,0,27,0
"10020",990,2013,0,0,51,0
"10021",2,2014,0,0,64,0
"10022",20,2014,0,0,64,0
"10023",31,2014,0,0,41,0
"10024",40,2014,0,2,57,1
"10025",41,2014,0,8,23,1
"10026",42,2014,0,3,49,1
"10027",51,2014,0,0,52,0
"10028",52,2014,0,0,52,0
"10029",53,2014,0,0,48,0
"10030",54,2014,0,1,33,1
"10031",55,2014,0,2,31,1
"10032",56,2014,0,0,35,0
"10033",57,2014,0,0,35,0
"10034",58,2014,0,0,33,0
"10035",60,2014,0,0,31,0
"10036",70,2014,0,0,64,0
"10037",80,2014,0,0,33,0
"10038",90,2014,0,10,25,1
"10039",91,2014,0,9,5,1
"10040",92,2014,0,4,35,1
"10041",93,2014,0,0,64,0
"10042",94,2014,0,0,64,0
"10043",95,2014,0,5,25,1
"10044",100,2014,0,4,53,1
"10045",101,2014,0,8,12,1
"10046",110,2014,0,0,48,0
"10047",115,2014,0,1,34,1
"10048",130,2014,0,11,14,1
"10049",135,2014,0,8,14,1
"10050",140,2014,0,5,45,1
"10051",145,2014,0,17,30,1
"10052",150,2014,0,4,14,1
"10053",155,2014,0,1,41,1
"10054",160,2014,0,13,26,1
"10055",165,2014,0,2,38,1
"10056",200,2014,0,0,64,0
"10057",205,2014,0,0,64,0
"10058",210,2014,0,0,64,0
"10059",211,2014,0,0,64,0
"10060",212,2014,0,0,64,0
"10061",220,2014,0,0,64,0
"10062",221,2014,0,0,64,0
"10063",223,2014,0,0,64,0
"10064",225,2014,0,0,64,0
"10065",230,2014,0,1,33,1
"10066",232,2014,0,0,64,0
"10067",235,2014,0,3,39,1
"10068",260,2014,0,0,64,0
"10069",290,2014,0,0,64,0
"10070",305,2014,0,0,64,0
"10071",310,2014,0,0,64,0
"10072",316,2014,0,0,21,0
"10073",317,2014,0,0,21,0
"10074",325,2014,0,0,64,0
"10075",331,2014,0,0,64,0
"10076",338,2014,0,0,50,0
"10077",339,2014,0,0,64,0
"10078",340,2014,0,0,8,0
"10079",341,2014,0,0,8,0
"10080",343,2014,0,0,23,0
"10081",344,2014,0,0,22,0
"10082",346,2014,0,0,22,0
"10083",347,2014,0,0,6,0
"10084",349,2014,0,0,22,0
"10085",350,2014,0,2,41,1
"10086",352,2014,0,1,40,1
"10087",355,2014,0,0,64,0
"10088",359,2014,0,0,23,0
"10089",360,2014,0,0,64,0
"10090",365,2014,0,1,23,1
"10091",366,2014,0,0,23,0
"10092",367,2014,0,0,23,0
"10093",368,2014,0,0,23,0
"10094",369,2014,2,0,23,0
"10095",370,2014,0,0,23,0
"10096",371,2014,0,0,23,0
"10097",372,2014,0,0,23,0
"10098",373,2014,0,2,19,1
"10099",375,2014,0,0,64,0
"10100",380,2014,0,0,64,0
"10101",385,2014,0,0,64,0
"10102",390,2014,0,0,64,0
"10103",395,2014,0,0,64,0
"10104",396,2014,0,0,6,0
"10105",397,2014,0,0,6,0
"10106",402,2014,0,0,39,0
"10107",403,2014,0,2,11,1
"10108",404,2014,0,8,2,1
"10109",411,2014,0,2,35,1
"10110",420,2014,0,2,20,1
"10111",432,2014,0,4,2,1
"10112",433,2014,0,1,52,1
"10113",434,2014,0,6,39,1
"10114",435,2014,0,7,6,1
"10115",436,2014,0,6,4,1
"10116",437,2014,0,4,12,1
"10117",438,2014,0,5,3,1
"10118",439,2014,2,6,27,1
"10119",450,2014,0,3,20,1
"10120",451,2014,0,8,17,1
"10121",452,2014,0,9,30,1
"10122",461,2014,0,4,9,1
"10123",471,2014,0,1,30,1
"10124",475,2014,0,7,21,1
"10125",481,2014,0,1,50,1
"10126",482,2014,0,5,11,1
"10127",483,2014,0,6,8,1
"10128",484,2014,0,6,42,1
"10129",490,2014,0,3,10,1
"10130",500,2014,0,4,29,1
"10131",501,2014,0,1,32,1
"10132",510,2014,0,0,53,0
"10133",516,2014,0,7,13,1
"10134",517,2014,0,2,20,1
"10135",520,2014,0,3,36,1
"10136",522,2014,0,1,14,1
"10137",530,2014,0,5,25,1
"10138",531,2014,0,0,21,0
"10139",540,2014,0,1,37,1
"10140",541,2014,0,1,39,1
"10141",551,2014,0,3,17,1
"10142",552,2014,0,0,49,0
"10143",553,2014,0,0,50,0
"10144",560,2014,0,0,64,0
"10145",565,2014,0,0,24,0
"10146",570,2014,1,3,20,1
"10147",571,2014,0,0,48,0
"10148",572,2014,0,1,31,1
"10149",580,2014,0,4,4,1
"10150",581,2014,0,9,14,1
"10151",590,2014,0,0,46,0
"10152",591,2014,0,1,37,1
"10153",600,2014,0,2,42,1
"10154",615,2014,0,4,22,1
"10155",616,2014,0,1,27,1
"10156",620,2014,0,3,21,1
"10157",625,2014,0,11,2,1
"10158",626,2014,0,0,3,0
"10159",630,2014,0,1,61,1
"10160",640,2014,0,5,34,1
"10161",645,2014,0,11,19,1
"10162",651,2014,0,4,1,1
"10163",652,2014,0,10,32,1
"10164",660,2014,0,2,38,1
"10165",663,2014,0,2,56,1
"10166",666,2014,0,0,64,0
"10167",670,2014,0,0,64,0
"10168",678,2014,0,5,36,1
"10169",690,2014,0,0,53,0
"10170",692,2014,0,0,43,0
"10171",694,2014,0,3,18,1
"10172",696,2014,0,2,27,1
"10173",698,2014,0,1,44,1
"10174",700,2014,0,4,22,1
"10175",701,2014,0,0,23,0
"10176",702,2014,0,0,23,0
"10177",703,2014,0,0,23,0
"10178",704,2014,0,0,23,0
"10179",705,2014,0,0,23,0
"10180",710,2014,0,0,64,0
"10181",712,2014,0,0,64,0
"10182",713,2014,0,0,64,0
"10183",731,2014,0,0,64,0
"10184",732,2014,0,1,53,1
"10185",740,2014,0,0,64,0
"10186",750,2014,0,0,64,0
"10187",760,2014,0,0,64,0
"10188",770,2014,0,4,15,1
"10189",771,2014,0,5,18,1
"10190",775,2014,0,4,26,1
"10191",780,2014,0,0,64,0
"10192",781,2014,0,1,2,1
"10193",790,2014,0,0,64,0
"10194",800,2014,2,9,8,1
"10195",811,2014,0,3,17,1
"10196",812,2014,0,5,41,1
"10197",816,2014,0,0,60,0
"10198",820,2014,0,0,57,0
"10199",830,2014,0,0,49,0
"10200",835,2014,0,0,30,0
"10201",840,2014,0,4,24,1
"10202",850,2014,0,2,48,1
"10203",860,2014,0,0,12,0
"10204",900,2014,0,0,64,0
"10205",910,2014,0,2,2,1
"10206",920,2014,0,0,64,0
